Depth,Temperature,K,Viscosity,ECD
2117.9411764705883,93.53823529411764,0.3190983183194202,0.10775751786668128,10.96310765743976
2143.142857142857,94.2942857142857,0.3180233041082919,0.10760961575657184,10.962472021048915
2168.344537815126,95.05033613445377,0.3169563040606035,0.10746281624740596,10.961841123287451
2193.546218487395,95.80638655462185,0.31589723485025056,0.10731710787504992,10.961214914886153
2218.7478991596636,96.5624369747899,0.31484601424794373,0.10717247932627147,10.960593347224334
2243.9495798319326,97.31848739495797,0.31380256110386356,0.10702891943635356,10.95997637231958
2269.1512605042017,98.07453781512605,0.31276679533063234,0.10688641718675146,10.959363942817681
2294.3529411764707,98.83058823529412,0.31173863788659967,0.1067449617027932,10.95875601198274
2319.5546218487393,99.58663865546218,0.3107180107594328,0.10660454225142198,10.95815253368748
2344.7563025210084,100.34268907563025,0.30970483695000656,0.10646514823897961,10.95755346240372
2369.9579831932774,101.09873949579831,0.30869904045658714,0.10632676920903053,10.95695875319301
2395.159663865546,101.85478991596638,0.3077005462593025,0.1061893948402253,10.956368361697464
2420.361344537815,102.61084033613444,0.3067092803048933,0.10605301494420245,10.955782244130733
2445.563025210084,103.36689075630252,0.3057251694917407,0.10591761946352875,10.955200357269156
2470.7647058823527,104.12294117647058,0.3047481416551628,0.10578319846967617,10.954622658443068
2495.9663865546217,104.87899159663866,0.30377812555297556,0.10564974216103534,10.954049105528256
2521.168067226891,105.63504201680672,0.3028150508513131,0.10551724086096473,10.953479656937585
2546.3697478991594,106.39109243697477,0.3018588481107004,0.10538568501587445,10.952914271612752
2571.5714285714284,107.14714285714285,0.30090944877237574,0.10525506519334454,10.952352909016206
2596.7731092436975,107.90319327731092,0.29996678514485586,0.10512537208027652,10.951795529123201
2621.9747899159665,108.659243697479,0.299030790390739,0.10499659648107774,10.951242092413995
2647.176470588235,109.41529411764705,0.2981013985137427,0.1048687293158781,10.950692559866184
2672.378151260504,110.17134453781512,0.29717854434596996,0.10474176161877796,10.950146892947172
2697.5798319327732,110.9273949579832,0.2962621635353993,0.1046156845361272,10.94960505360678
2722.781512605042,111.68344537815125,0.2953521925335958,0.10449048932483425,10.949067004269969
2747.983193277311,112.43949579831933,0.29444856858363594,0.10436616735070499,10.948532707829711
2773.18487394958,113.1955462184874,0.29355122970824565,0.10424271008681063,10.948002127639967
2798.3865546218485,113.95159663865546,0.2926601146981433,0.10412010911188399,10.9474752275088
2823.5882352941176,114.70764705882353,0.2917751631005868,0.10399835610874375,10.946951971691602
2848.7899159663866,115.46369747899159,0.2908963152081188,0.103877442862746,10.946432324884437
2873.991596638655,116.21974789915966,0.29002351204750787,0.10375736126026275,10.945916252217504
2899.1932773109243,116.97579831932772,0.2891566953688791,0.10363810328718659,10.945403719248707
2924.3949579831933,117.7318487394958,0.2882958076350335,0.10351966102746105,10.944894691957348
2949.596638655462,118.48789915966385,0.28744079201095013,0.10340202666163649,10.944389136737907
2974.798319327731,119.24394957983192,0.28659159235346865,0.1032851924654505,10.943887020393955
3000.0,120.0,0.28574815320114827,0.10316915080843261,10.943388310132148
